year,pred_final,amount_ugx,url,title,sentence
2022,land_row_dispute,4500000000.0,https://observer.ug/news/govt-struggling-to-recover-stolen-funds-from-corrupt-officials/,Corruption: Govt recovers Shs 100bn of Shs 20tn stolen funds,"“The State House Anti-Corruption Unit recovered a total amount of Shs 41.6 billion, of which Shs 9.6 billion was from inflated Covid-19 relief food prices; Shs 4.5 billion from local governments; Shs 3.6 billion from inflated compensation of Bukasa inland port affected persons and Shs 2.9 billion worth of drugs which had been stolen from Joint Medical Stores was recovered,” said Akello."
2022,land_row_dispute,3600000000.0,https://observer.ug/news/govt-struggling-to-recover-stolen-funds-from-corrupt-officials/,Corruption: Govt recovers Shs 100bn of Shs 20tn stolen funds,"“The State House Anti-Corruption Unit recovered a total amount of Shs 41.6 billion, of which Shs 9.6 billion was from inflated Covid-19 relief food prices; Shs 4.5 billion from local governments; Shs 3.6 billion from inflated compensation of Bukasa inland port affected persons and Shs 2.9 billion worth of drugs which had been stolen from Joint Medical Stores was recovered,” said Akello."
2022,land_row_dispute,2900000000.0,https://observer.ug/news/govt-struggling-to-recover-stolen-funds-from-corrupt-officials/,Corruption: Govt recovers Shs 100bn of Shs 20tn stolen funds,"“The State House Anti-Corruption Unit recovered a total amount of Shs 41.6 billion, of which Shs 9.6 billion was from inflated Covid-19 relief food prices; Shs 4.5 billion from local governments; Shs 3.6 billion from inflated compensation of Bukasa inland port affected persons and Shs 2.9 billion worth of drugs which had been stolen from Joint Medical Stores was recovered,” said Akello."
2022,contract_management_failure,100000000000.0,https://observer.ug/news/govt-struggling-to-recover-stolen-funds-from-corrupt-officials/,Corruption: Govt recovers Shs 100bn of Shs 20tn stolen funds,"At the Leadership Code Tribunal, corrupt officials opted to use alternative dispute resolution mechanisms, where they offered to return Shs 10.9 billion, out of which only Shs 5.9 billion has hit government’s escrow account at Bank of Uganda. inarticle} inarticle}"
2022,contract_management_failure,20000000000000.0,https://observer.ug/news/govt-struggling-to-recover-stolen-funds-from-corrupt-officials/,Corruption: Govt recovers Shs 100bn of Shs 20tn stolen funds,"At the Leadership Code Tribunal, corrupt officials opted to use alternative dispute resolution mechanisms, where they offered to return Shs 10.9 billion, out of which only Shs 5.9 billion has hit government’s escrow account at Bank of Uganda. inarticle} inarticle}"
2022,contract_management_failure,10900000000.0,https://observer.ug/news/govt-struggling-to-recover-stolen-funds-from-corrupt-officials/,Corruption: Govt recovers Shs 100bn of Shs 20tn stolen funds,"At the Leadership Code Tribunal, corrupt officials opted to use alternative dispute resolution mechanisms, where they offered to return Shs 10.9 billion, out of which only Shs 5.9 billion has hit government’s escrow account at Bank of Uganda. inarticle} inarticle}"
2022,contract_management_failure,5900000000.0,https://observer.ug/news/govt-struggling-to-recover-stolen-funds-from-corrupt-officials/,Corruption: Govt recovers Shs 100bn of Shs 20tn stolen funds,"At the Leadership Code Tribunal, corrupt officials opted to use alternative dispute resolution mechanisms, where they offered to return Shs 10.9 billion, out of which only Shs 5.9 billion has hit government’s escrow account at Bank of Uganda. inarticle} inarticle}"
2020,land_row_dispute,310000000000.0,https://observer.ug/business/umeme-lays-out-shs-310bn-to-connect-300-000-consumers/,"Umeme lays out Shs 310bn to connect 300,000 consumers","Supporting Uganda’s industrialisation agenda According to Babungi, Umeme is spending $26.27 million (Shs 98 billion) to convert the remaining 150,000 post-paid customers to prepaid metering (Yaka) to address losses as well as improve operational efficiency. $9.23 million (Shs 34.7 billion) will be put into distributing the power generated from the 16.5MW Siti II Hydroelectric power station in Bukwo district via a new $5.99 million (Shs 22.5 billion) feeder powerline the new Tangshan Mbale industrial park."
2020,land_row_dispute,98000000000.0,https://observer.ug/business/umeme-lays-out-shs-310bn-to-connect-300-000-consumers/,"Umeme lays out Shs 310bn to connect 300,000 consumers","Supporting Uganda’s industrialisation agenda According to Babungi, Umeme is spending $26.27 million (Shs 98 billion) to convert the remaining 150,000 post-paid customers to prepaid metering (Yaka) to address losses as well as improve operational efficiency. $9.23 million (Shs 34.7 billion) will be put into distributing the power generated from the 16.5MW Siti II Hydroelectric power station in Bukwo district via a new $5.99 million (Shs 22.5 billion) feeder powerline the new Tangshan Mbale industrial park."
2020,land_row_dispute,34700000000.0,https://observer.ug/business/umeme-lays-out-shs-310bn-to-connect-300-000-consumers/,"Umeme lays out Shs 310bn to connect 300,000 consumers","Supporting Uganda’s industrialisation agenda According to Babungi, Umeme is spending $26.27 million (Shs 98 billion) to convert the remaining 150,000 post-paid customers to prepaid metering (Yaka) to address losses as well as improve operational efficiency. $9.23 million (Shs 34.7 billion) will be put into distributing the power generated from the 16.5MW Siti II Hydroelectric power station in Bukwo district via a new $5.99 million (Shs 22.5 billion) feeder powerline the new Tangshan Mbale industrial park."
2020,land_row_dispute,22500000000.0,https://observer.ug/business/umeme-lays-out-shs-310bn-to-connect-300-000-consumers/,"Umeme lays out Shs 310bn to connect 300,000 consumers","Supporting Uganda’s industrialisation agenda According to Babungi, Umeme is spending $26.27 million (Shs 98 billion) to convert the remaining 150,000 post-paid customers to prepaid metering (Yaka) to address losses as well as improve operational efficiency. $9.23 million (Shs 34.7 billion) will be put into distributing the power generated from the 16.5MW Siti II Hydroelectric power station in Bukwo district via a new $5.99 million (Shs 22.5 billion) feeder powerline the new Tangshan Mbale industrial park."
2020,land_row_dispute,310000000000.0,https://observer.ug/business/umeme-lays-out-shs-310bn-to-connect-300-000-consumers/,"Umeme lays out Shs 310bn to connect 300,000 consumers",This project shall also include a new switching station.
2020,land_row_dispute,310000000000.0,https://observer.ug/business/umeme-lays-out-shs-310bn-to-connect-300-000-consumers/,"Umeme lays out Shs 310bn to connect 300,000 consumers","In the Mukono area, Umeme is also investing $3.4 million (Shs 12.7 billion) into evacuating power from the new UETCL substation in Mukono town, to the Mukono industrial area and to the in-construction National Water & Sewerage Corporation (NWSC) water plant in Katosi, Mukono district."
2020,land_row_dispute,12700000000.0,https://observer.ug/business/umeme-lays-out-shs-310bn-to-connect-300-000-consumers/,"Umeme lays out Shs 310bn to connect 300,000 consumers","In the Mukono area, Umeme is also investing $3.4 million (Shs 12.7 billion) into evacuating power from the new UETCL substation in Mukono town, to the Mukono industrial area and to the in-construction National Water & Sewerage Corporation (NWSC) water plant in Katosi, Mukono district."
2020,land_row_dispute,310000000000.0,https://observer.ug/business/umeme-lays-out-shs-310bn-to-connect-300-000-consumers/,"Umeme lays out Shs 310bn to connect 300,000 consumers","To support growing demand in the Bombo area, just to the north of Kampala, a $1.82 million (Shs 6.8 billion) switching station will be built at Matugga to enable network reconfiguration and network operational efficiency around the Liao Shen industrial park, Kapeeka."
2020,land_row_dispute,6800000000.0,https://observer.ug/business/umeme-lays-out-shs-310bn-to-connect-300-000-consumers/,"Umeme lays out Shs 310bn to connect 300,000 consumers","To support growing demand in the Bombo area, just to the north of Kampala, a $1.82 million (Shs 6.8 billion) switching station will be built at Matugga to enable network reconfiguration and network operational efficiency around the Liao Shen industrial park, Kapeeka."
2020,land_row_dispute,310000000000.0,https://observer.ug/business/umeme-lays-out-shs-310bn-to-connect-300-000-consumers/,"Umeme lays out Shs 310bn to connect 300,000 consumers",An additional $1.66 million (Shs 6.2 billion) will be spent on replacing the Bombo substation.
2020,land_row_dispute,6200000000.0,https://observer.ug/business/umeme-lays-out-shs-310bn-to-connect-300-000-consumers/,"Umeme lays out Shs 310bn to connect 300,000 consumers",An additional $1.66 million (Shs 6.2 billion) will be spent on replacing the Bombo substation.
2020,land_row_dispute,310000000000.0,https://observer.ug/business/umeme-lays-out-shs-310bn-to-connect-300-000-consumers/,"Umeme lays out Shs 310bn to connect 300,000 consumers","For northern Uganda, $1.56 million (Shs 5.8 billion) is being allocated to an evacuation line from the new Karuma hydropower dam, to address demand growth in and around Gulu district."
2020,land_row_dispute,5800000000.0,https://observer.ug/business/umeme-lays-out-shs-310bn-to-connect-300-000-consumers/,"Umeme lays out Shs 310bn to connect 300,000 consumers","For northern Uganda, $1.56 million (Shs 5.8 billion) is being allocated to an evacuation line from the new Karuma hydropower dam, to address demand growth in and around Gulu district."
2020,land_row_dispute,310000000000.0,https://observer.ug/business/umeme-lays-out-shs-310bn-to-connect-300-000-consumers/,"Umeme lays out Shs 310bn to connect 300,000 consumers",Another $1.32 million (Shs 4.9 billion) will be spent on reconfiguring the Gulu substation to supplement and improve the old substation infrastructure and address the overloading of the existing power transformers.
2020,land_row_dispute,4900000000.0,https://observer.ug/business/umeme-lays-out-shs-310bn-to-connect-300-000-consumers/,"Umeme lays out Shs 310bn to connect 300,000 consumers",Another $1.32 million (Shs 4.9 billion) will be spent on reconfiguring the Gulu substation to supplement and improve the old substation infrastructure and address the overloading of the existing power transformers.
2020,land_row_dispute,310000000000.0,https://observer.ug/business/umeme-lays-out-shs-310bn-to-connect-300-000-consumers/,"Umeme lays out Shs 310bn to connect 300,000 consumers","In the Kampala area, Umeme is spending $2.1 million (Shs 7.8 billion) to replace the outdated power transformers and switchgear at the Ntinda substation with new 33kV equipment."
2020,land_row_dispute,7800000000.0,https://observer.ug/business/umeme-lays-out-shs-310bn-to-connect-300-000-consumers/,"Umeme lays out Shs 310bn to connect 300,000 consumers","In the Kampala area, Umeme is spending $2.1 million (Shs 7.8 billion) to replace the outdated power transformers and switchgear at the Ntinda substation with new 33kV equipment."
2020,land_row_dispute,310000000000.0,https://observer.ug/business/umeme-lays-out-shs-310bn-to-connect-300-000-consumers/,"Umeme lays out Shs 310bn to connect 300,000 consumers","In the neighbouring Nakawa are, $1.7 million (Shs 6.3 billion) will be injected into a new substation to feed the growing electricity demand from housing developments and industrial areas in the Nakawa and Bugolobi areas."
2020,land_row_dispute,6300000000.0,https://observer.ug/business/umeme-lays-out-shs-310bn-to-connect-300-000-consumers/,"Umeme lays out Shs 310bn to connect 300,000 consumers","In the neighbouring Nakawa are, $1.7 million (Shs 6.3 billion) will be injected into a new substation to feed the growing electricity demand from housing developments and industrial areas in the Nakawa and Bugolobi areas."
2020,land_row_dispute,310000000000.0,https://observer.ug/business/umeme-lays-out-shs-310bn-to-connect-300-000-consumers/,"Umeme lays out Shs 310bn to connect 300,000 consumers",The Entebbe area will get a new substation at a cost of $1.38 million (SHS 5.1 billion).
2020,land_row_dispute,5100000000.0,https://observer.ug/business/umeme-lays-out-shs-310bn-to-connect-300-000-consumers/,"Umeme lays out Shs 310bn to connect 300,000 consumers",The Entebbe area will get a new substation at a cost of $1.38 million (SHS 5.1 billion).
2020,land_row_dispute,310000000000.0,https://observer.ug/business/umeme-lays-out-shs-310bn-to-connect-300-000-consumers/,"Umeme lays out Shs 310bn to connect 300,000 consumers",This is in anticipation of increased demand from the sprawling real estate developments and the Entebbe Airport expansions.
2020,land_row_dispute,310000000000.0,https://observer.ug/business/umeme-lays-out-shs-310bn-to-connect-300-000-consumers/,"Umeme lays out Shs 310bn to connect 300,000 consumers","Other projects include $1.93 million (Shs 7.2 billion) in operational and network management systems to ease the services provision to its customers; $1.81 million (Shs 6.8 billion) to be injected into network refurbishment in Njeru Municipality, Jinja district and $1.8 million (Shs 6.7 billion) allocated to injecting new transformers in the network across the country."
2020,land_row_dispute,7200000000.0,https://observer.ug/business/umeme-lays-out-shs-310bn-to-connect-300-000-consumers/,"Umeme lays out Shs 310bn to connect 300,000 consumers","Other projects include $1.93 million (Shs 7.2 billion) in operational and network management systems to ease the services provision to its customers; $1.81 million (Shs 6.8 billion) to be injected into network refurbishment in Njeru Municipality, Jinja district and $1.8 million (Shs 6.7 billion) allocated to injecting new transformers in the network across the country."
2020,land_row_dispute,6800000000.0,https://observer.ug/business/umeme-lays-out-shs-310bn-to-connect-300-000-consumers/,"Umeme lays out Shs 310bn to connect 300,000 consumers","Other projects include $1.93 million (Shs 7.2 billion) in operational and network management systems to ease the services provision to its customers; $1.81 million (Shs 6.8 billion) to be injected into network refurbishment in Njeru Municipality, Jinja district and $1.8 million (Shs 6.7 billion) allocated to injecting new transformers in the network across the country."
2020,land_row_dispute,6700000000.0,https://observer.ug/business/umeme-lays-out-shs-310bn-to-connect-300-000-consumers/,"Umeme lays out Shs 310bn to connect 300,000 consumers","Other projects include $1.93 million (Shs 7.2 billion) in operational and network management systems to ease the services provision to its customers; $1.81 million (Shs 6.8 billion) to be injected into network refurbishment in Njeru Municipality, Jinja district and $1.8 million (Shs 6.7 billion) allocated to injecting new transformers in the network across the country."
2023,payment_financial_dispute,28000000.0,https://observer.ug/news/arua-engineer-released-after-refunding-shs-28m-embezzled-roads-money/,Arua engineer released after refunding Shs 28m embezzled roads money,The money was reportedly handed over to Omona to pay service providers who did some road works and maintenance of works department vehicles.
2022,land_row_dispute,87700000000.0,https://observer.ug/news/karuma-dam-june-2022-completion-unlikely-ugandans-to-lose-more-money-ag/,"Karuma dam June 2022 completion unlikely, Ugandans to lose more money – AG","According to the AG’s report for the financial year ended June 2021, the country paid over Shs 87.7 billion for energy produced by independent power producers."
2022,land_row_dispute,15300000000.0,https://observer.ug/news/karuma-dam-june-2022-completion-unlikely-ugandans-to-lose-more-money-ag/,"Karuma dam June 2022 completion unlikely, Ugandans to lose more money – AG","But apart from the deemed energy, another Shs 15.3 billion was lost in the evacuation process, according to the AG’s report."
2022,delay_time_overrun,2900000000.0,https://observer.ug/news/karuma-dam-june-2022-completion-unlikely-ugandans-to-lose-more-money-ag/,"Karuma dam June 2022 completion unlikely, Ugandans to lose more money – AG","“The amount is due to power evacuation losses stemming from the absence of transmission lines to evacuate electricity from PA Technical, Siti 1 and Arpe Power Plants which resulted in wheeling power over a lower capacity and weaker distribution lines operated by UEDCL.” The delays are also likely to result in increased supervision costs and increased commitment fees payable on undrawn balances of the loan, of which the government had already paid commitment fees amounting to Shs 2.9 billion as of June 30, 2021."
2018,payment_financial_dispute,40000000.0,https://observer.ug/news/striking-workers-block-kaiso-tonya-road/,Striking workers block Kaiso-Tonya road,"Liu Lei, the project manager Shandong, told URN that his office paid Shs 40 million to the sub-contractor, Fred Katumba to clear the workers’ pay and wonders why he didn’t pay them."
2017,land_row_dispute,30000000.0,https://observer.ug/news/civil-aviation-managing-director-fired-in-public-interest-works/,Civil Aviation MD fired in public interest – Works,"He was one of the best-paid government officials, raking in over Shs 30 million per month."
2017,payment_financial_dispute,5400000000.0,https://observer.ug/news/civil-aviation-managing-director-fired-in-public-interest-works/,Civil Aviation MD fired in public interest – Works,"The Inspectorate of Government and parliament are investing corruption cases in CAA, a case in point being reports the Shs 5.4 billion shillings paid to a group of city lawyers controversially contracted to collect a debt the government accepted to pay."
2019,land_row_dispute,67000000000.0,https://observer.ug/viewpoint/vatican-should-say-something-about-lubowa-hospital/,Vatican should say something about Lubowa hospital,"It also wants Shs 67 billion to buy ambulances but has been given zero; expansion, construction, equipping and staffing of Uganda Heart Institute at Shs 259 billion but given zero; supervision of health facilities in the country at Shs 10 billion but also given zero."
2019,land_row_dispute,259000000000.0,https://observer.ug/viewpoint/vatican-should-say-something-about-lubowa-hospital/,Vatican should say something about Lubowa hospital,"It also wants Shs 67 billion to buy ambulances but has been given zero; expansion, construction, equipping and staffing of Uganda Heart Institute at Shs 259 billion but given zero; supervision of health facilities in the country at Shs 10 billion but also given zero."
2019,land_row_dispute,10000000000.0,https://observer.ug/viewpoint/vatican-should-say-something-about-lubowa-hospital/,Vatican should say something about Lubowa hospital,"It also wants Shs 67 billion to buy ambulances but has been given zero; expansion, construction, equipping and staffing of Uganda Heart Institute at Shs 259 billion but given zero; supervision of health facilities in the country at Shs 10 billion but also given zero."
2022,delay_time_overrun,2000000000.0,https://observer.ug/news/witness-contradictions-shock-mps-in-namuli-s-shs-2bn-land-probe/,Witness contradictions shock MPs in Namuli’s Shs 2bn land probe,"While in an earlier appearance Lubega told the MPs that in 2020 Namuli walked to their chambers seeking legal aid to push for delayed compensation from the government, his work partner Buzibira told the committee that they linked up with the client through Amara."
2022,land_row_dispute,2000000000.0,https://observer.ug/news/witness-contradictions-shock-mps-in-namuli-s-shs-2bn-land-probe/,Witness contradictions shock MPs in Namuli’s Shs 2bn land probe,"Ironically, Buzibira told Cosase that the broker opted to buy Namuli’s claim of Shs 2.039 billion at Shs 318 million only."
2022,land_row_dispute,2039000000.0000002,https://observer.ug/news/witness-contradictions-shock-mps-in-namuli-s-shs-2bn-land-probe/,Witness contradictions shock MPs in Namuli’s Shs 2bn land probe,"Ironically, Buzibira told Cosase that the broker opted to buy Namuli’s claim of Shs 2.039 billion at Shs 318 million only."
2022,land_row_dispute,318000000.0,https://observer.ug/news/witness-contradictions-shock-mps-in-namuli-s-shs-2bn-land-probe/,Witness contradictions shock MPs in Namuli’s Shs 2bn land probe,"Ironically, Buzibira told Cosase that the broker opted to buy Namuli’s claim of Shs 2.039 billion at Shs 318 million only."
2023,procurement_irregularity,5000000000.0,https://observer.ug/news/how-katumba-evaded-scam-on-kabaka-land/,How Gen Katumba fled scam on Kabaka land,Several scout leaders that spoke to The Observer claim the sublease deal was worth about Shs 5bn.
2021,contract_management_failure,99000000.0,https://observer.ug/news/controversy-as-kcca-disburses-shs-99m-to-volunteer-city-cleaners/,Controversy as KCCA disburses Shs 99m to “volunteer” city cleaners,"The Lubaga Division town clerk, Thomas Ssentongo has since written back saying that “contractual terms and obligations have to be discussed so that all of us are on the same page.” In the same breath, the Nakawa division town clerk, Denis Omodi also wrote back to Kiirya on October 5 asking for a copy of the contract agreement between KCCA and seven Hills that warrant the payment."
2021,procurement_irregularity,99000000.0,https://observer.ug/news/controversy-as-kcca-disburses-shs-99m-to-volunteer-city-cleaners/,Controversy as KCCA disburses Shs 99m to “volunteer” city cleaners,"For instance, in 2018 and 2019, the Saccos had no written contract with KCCA but they worked and were paid."
2021,procurement_irregularity,99000000.0,https://observer.ug/news/controversy-as-kcca-disburses-shs-99m-to-volunteer-city-cleaners/,Controversy as KCCA disburses Shs 99m to “volunteer” city cleaners,The group has since publicly expressed interest in securing a contract to offer cleaning services in Kampala.
2021,contract_management_failure,99000000.0,https://observer.ug/news/controversy-as-kcca-disburses-shs-99m-to-volunteer-city-cleaners/,Controversy as KCCA disburses Shs 99m to “volunteer” city cleaners,Some of the group’s supervisors that URN previously interacted with accused the Saccos of failing at their job and that they (Seven Hill) were committed to scooping the contract.
2021,procurement_irregularity,99000000.0,https://observer.ug/news/controversy-as-kcca-disburses-shs-99m-to-volunteer-city-cleaners/,Controversy as KCCA disburses Shs 99m to “volunteer” city cleaners,The Saccos (who had a running contract) accuse Seven Hills of deploying in areas where they also have people to work to force them off the streets while boosting their powers.
2021,contract_management_failure,99000000.0,https://observer.ug/news/controversy-as-kcca-disburses-shs-99m-to-volunteer-city-cleaners/,Controversy as KCCA disburses Shs 99m to “volunteer” city cleaners,"In August 2021, as contracts of Saccos neared expiry, the tension escalated with Seven Hills members being accused of provoking and sometimes beating members of Community Saccos who had been holding the contract."
2021,land_row_dispute,99000000.0,https://observer.ug/news/controversy-as-kcca-disburses-shs-99m-to-volunteer-city-cleaners/,Controversy as KCCA disburses Shs 99m to “volunteer” city cleaners,Videos of them pushing SACCOs members into drainage channels emerged but they denied any wrongdoing.
2020,land_row_dispute,268000000.0,https://observer.ug/news/court-awards-former-wbs-tv-journalist-shs-268m-in-damages/,Court awards former WBS TV journalist Shs 268m in damages,Now High court justice Lydia Mugambe Ssali has granted him compensation which will also attract a 15 per cent interest per year until full payment is made.
2024,land_row_dispute,2200000000000.0,https://observer.ug/news/au-agric-summit-entebbe-airport-ready-for-arrival-of-1000-dignitaries/,"AU Agric Summit: Entebbe airport ready for arrival of 1,000 dignitaries","However, Uganda’s annual budgetary allocation towards the sector fell by half from Shs 2.2 trillion to Shs 1.6 trillion this financial year."
2024,land_row_dispute,1600000000000.0,https://observer.ug/news/au-agric-summit-entebbe-airport-ready-for-arrival-of-1000-dignitaries/,"AU Agric Summit: Entebbe airport ready for arrival of 1,000 dignitaries","However, Uganda’s annual budgetary allocation towards the sector fell by half from Shs 2.2 trillion to Shs 1.6 trillion this financial year."
2017,land_row_dispute,49000000000.0,https://observer.ug/news/how-karamoja-farmers-are-benefitting-from-solar-powered-irrigation-systems/,Karamoja farmers benefitting from solar-powered irrigation,"The Shs 49 billion ($14 million) project was run under a programme called Strengthening Resilience of Agro-pastoral Communities and Local Government, whose aim was to reduce the impact of climate risks on livelihoods."
2019,payment_financial_dispute,1350000.0,https://observer.ug/news/casual-labourers-storm-unra-offices-in-kabale-over-unpaid-wages/,Casual labourers storm UNRA offices in Kabale over unpaid wages,Erifazi Twinomuyambi says that he was last paid in May and is demanding Shs 1.35 million.
2025,contract_management_failure,50000000.0,https://observer.ug/news/court-quashes-land-commissioner-mugainos-interdiction-awards-him-shs-50m/,"Court quashes land commissioner Mugaino’s interdiction, awards him Shs 50m","He consequently quashed both the IGG’s directive and the permanent secretary’s interdiction letter, issued orders of prohibition and a permanent injunction restraining further implementation of the interdiction, and awarded Mugaino Shs 50 million in general damages for abuse of power."
2025,contract_management_failure,50000000.0,https://observer.ug/news/court-quashes-land-commissioner-mugainos-interdiction-awards-him-shs-50m/,"Court quashes land commissioner Mugaino’s interdiction, awards him Shs 50m","He consequently quashed both the IGG’s directive and the permanent secretary’s interdiction letter, issued orders of prohibition and a permanent injunction restraining further implementation of the interdiction, and awarded Mugaino Shs 50 million in general damages for abuse of power."
2024,procurement_irregularity,11000000000.0,https://observer.ug/news/most-kampala-roads-are-past-their-design-life-kcca/,Most Kampala roads are past their design life – KCCA,"In an interview discussing how the Shs 11 billion was utilized and the ongoing road construction efforts around Kampala, Justus Akankwasa, the director of Engineering and Technical Services at KCCA, provided insights."
2024,delay_time_overrun,422000000.0,https://observer.ug/news/uk-based-ugandan-lawyer-loses-shs-422m-fraud-case-against-facebook-lover/,UK-based Ugandan lawyer loses Shs 422m fraud case against Facebook lover,"This project, according to their testimonies, was to be funded by Ziruntusa for a 40 per cent stake, but they claim he failed to fulfil his financial commitments."
2024,land_row_dispute,422000000.0,https://observer.ug/news/uk-based-ugandan-lawyer-loses-shs-422m-fraud-case-against-facebook-lover/,UK-based Ugandan lawyer loses Shs 422m fraud case against Facebook lover,"In his October 11, 2024 ruling, Ssekaana dismissed Ziruntusa’s claims of breach of trust, fraud, and contractual obligations."
2024,contract_management_failure,422000000.0,https://observer.ug/news/uk-based-ugandan-lawyer-loses-shs-422m-fraud-case-against-facebook-lover/,UK-based Ugandan lawyer loses Shs 422m fraud case against Facebook lover,"Ssekaana ordered both parties to bear their own costs due to the unique circumstances of the case, aiming to prevent an escalation of the dispute or further tensions from a jilted relationship. inarticle} inarticle}"
2022,delay_time_overrun,3000000000.0,https://observer.ug/news/cryptocurrency-director-arrested-over-defrauding-ugandans-of-shs-3bn/,Cryptocurrency company director arrested over defrauding Ugandans of Shs 3bn,"Ugandans should know that the transactions of cryptocurrency in Uganda are not regulated by any institution or any legal framework, therefore in the event of fraud, it is hard to do litigation or recovery,” Twiine stated."
2025,governance_oversight_failure,500000000.0,https://observer.ug/business/stanbic-launches-digital-dollar-accounts-for-international-schools/,Stanbic launches digital dollar accounts for international schools,"“From infrastructure loans to vehicle and asset financing, insurance solutions, and our Flexi Loan of up to Shs 500 million, we are committed to empowering schools, parents, and the broader education ecosystem,” Yiga said."
2017,land_row_dispute,800000000.0,https://observer.ug/business/kcca-s-musisi-nyakana-row-over-city-park/,"KCCA’s Musisi, Nyakana row over city park","Kizito ran to court, accusing KCCA of illegal eviction and destruction of property and the court awarded Nalongo Estate Shs 800m."
2018,land_row_dispute,600000000000.0,https://observer.ug/news/land-probe-blocks-shs-600bn-isimba-rock-compensation-bonanza/,Land Probe blocks Shs 600bn Isimba rock compensation bonanza,"The directive is contained in a June 26 letter addressed to the ministry by Justice Catherine Bamugemereire, the land probe commission chairperson."
2018,delay_time_overrun,600000000000.0,https://observer.ug/news/land-probe-blocks-shs-600bn-isimba-rock-compensation-bonanza/,Land Probe blocks Shs 600bn Isimba rock compensation bonanza,“This letter serves to request that all payments due over funds appropriated in the 2018/2019 budget in respect of the rock reserves along Isimba hydropower project be halted.
2018,land_row_dispute,600000000000.0,https://observer.ug/news/land-probe-blocks-shs-600bn-isimba-rock-compensation-bonanza/,Land Probe blocks Shs 600bn Isimba rock compensation bonanza,"The Commission of Inquiry took interest in investigating the issue of compensation of rock reserves in respect of Isimba hydropower project,” reads the letter in part."
2018,land_row_dispute,600000000000.0,https://observer.ug/news/land-probe-blocks-shs-600bn-isimba-rock-compensation-bonanza/,Land Probe blocks Shs 600bn Isimba rock compensation bonanza,"Bamugemereire told journalists at the National Records and Archives Centre that the Commission received a complaint about the compensation claims from Engineer Badru Kiggundu, the chairperson of the Karuma and Isimba hydropower project steering committee."
2018,land_row_dispute,600000000000.0,https://observer.ug/news/land-probe-blocks-shs-600bn-isimba-rock-compensation-bonanza/,Land Probe blocks Shs 600bn Isimba rock compensation bonanza,"In his complaint, Kiggundu said that a number of project affected persons (PAPs) were dully compensated by the government at the commencement of the projects but lodged fresh claims for additional compensation for the natural rock formations beneath their land."
2018,payment_financial_dispute,600000000000.0,https://observer.ug/news/land-probe-blocks-shs-600bn-isimba-rock-compensation-bonanza/,Land Probe blocks Shs 600bn Isimba rock compensation bonanza,The compensation claims add up to Shs 600 billion.
2018,payment_financial_dispute,600000000000.0,https://observer.ug/news/land-probe-blocks-shs-600bn-isimba-rock-compensation-bonanza/,Land Probe blocks Shs 600bn Isimba rock compensation bonanza,The compensation claims add up to Shs 600 billion.
2018,payment_financial_dispute,600000000000.0,https://observer.ug/news/land-probe-blocks-shs-600bn-isimba-rock-compensation-bonanza/,Land Probe blocks Shs 600bn Isimba rock compensation bonanza,Bamugemereire says their investigations into the matter show that the PAPs were indeed compensated after consenting to the valuations reports.
2018,payment_financial_dispute,600000000000.0,https://observer.ug/news/land-probe-blocks-shs-600bn-isimba-rock-compensation-bonanza/,Land Probe blocks Shs 600bn Isimba rock compensation bonanza,"“The Commission has detected possible collusion between claimants and public officers in government offices such as the office of the chief government valuer, department of Geological Surveys in ministry of Energy and now perhaps, ministry of Finance,” reads the letter."
2018,payment_financial_dispute,600000000000.0,https://observer.ug/news/land-probe-blocks-shs-600bn-isimba-rock-compensation-bonanza/,Land Probe blocks Shs 600bn Isimba rock compensation bonanza,She says preliminary findings of the Commission indicate that the Shs 600 billion claim is baseless and probably driven by corruption tendencies.
2018,payment_financial_dispute,600000000000.0,https://observer.ug/news/land-probe-blocks-shs-600bn-isimba-rock-compensation-bonanza/,Land Probe blocks Shs 600bn Isimba rock compensation bonanza,She says preliminary findings of the Commission indicate that the Shs 600 billion claim is baseless and probably driven by corruption tendencies.
2018,payment_financial_dispute,600000000000.0,https://observer.ug/news/land-probe-blocks-shs-600bn-isimba-rock-compensation-bonanza/,Land Probe blocks Shs 600bn Isimba rock compensation bonanza,"She, therefore, directed the Finance Ministry to withhold payment until the commission concludes its investigations into the matter and makes final recommendations."
2018,land_row_dispute,600000000000.0,https://observer.ug/news/land-probe-blocks-shs-600bn-isimba-rock-compensation-bonanza/,Land Probe blocks Shs 600bn Isimba rock compensation bonanza,The others are nine Bibanja holders from Kayunga district who through lawyers from Galisonga & Co.
2018,land_row_dispute,600000000000.0,https://observer.ug/news/land-probe-blocks-shs-600bn-isimba-rock-compensation-bonanza/,Land Probe blocks Shs 600bn Isimba rock compensation bonanza,"Advocates sued the government and the Isimba dam contractor for nonpayment of Shs 203 billion for the rock on their land at Nakatooke village in Nazigo sub-county, Kayunga district where the dam is being built."
2018,land_row_dispute,203000000000.0,https://observer.ug/news/land-probe-blocks-shs-600bn-isimba-rock-compensation-bonanza/,Land Probe blocks Shs 600bn Isimba rock compensation bonanza,"Advocates sued the government and the Isimba dam contractor for nonpayment of Shs 203 billion for the rock on their land at Nakatooke village in Nazigo sub-county, Kayunga district where the dam is being built."
