source,url,publication_date,title,sentence,is_relevant,label_content,pred_content,conf_content,pred_semantic,conf_semantic,pred_final,conf_final,fusion_rule,month
The Observer,https://observer.ug/business/oil-rich-bunyoro-seeks-answers-over-pipeline/,2016-12-30,Oil-rich Bunyoro seeks answers over pipeline,Community members tasked officials from PEPD to explain to them the impact of these developments at a recent meeting organised by Bunyoro Coalition on Oil and Sustainable Livelihood and Global Rights Alert.,True,,land_row_dispute,0.2620625537419382,land_row_dispute,0.23506981134414673,land_row_dispute,0.6242830912715213,agree,2016-12
The Observer,https://observer.ug/business/oil-rich-bunyoro-seeks-answers-over-pipeline/,2016-12-30,Oil-rich Bunyoro seeks answers over pipeline,Acquisition of land for the pipeline will be by far the biggest land exercise that the country will have undertaken because of the numerous districts the infrastructure will traverse.,True,,land_row_dispute,0.3398842888243399,land_row_dispute,0.2081570029258728,land_row_dispute,0.6370103229375532,agree,2016-12
The Observer,https://observer.ug/business/oil-rich-bunyoro-seeks-answers-over-pipeline/,2016-12-30,Oil-rich Bunyoro seeks answers over pipeline,"The crude oil export pipeline, which is estimated to cost $4 billion, will run a stretch of 1,443km in Uganda and Tanzania. “People will be consulted and sensitized about where the pipeline will pass and what this means for their land and communities.",True,,land_row_dispute,0.32882310129827547,delay_time_overrun,0.10485153645277023,land_row_dispute,0.5,content_preferred,2016-12
The Observer,https://observer.ug/business/oil-rich-bunyoro-seeks-answers-over-pipeline/,2016-12-30,Oil-rich Bunyoro seeks answers over pipeline,They will choose to be relocated or get cash compensation.,True,land_row_dispute,land_row_dispute,0.3440896342766732,land_row_dispute,0.33657336235046387,land_row_dispute,0.6701657491567843,agree,2016-12
The Observer,https://observer.ug/business/oil-rich-bunyoro-seeks-answers-over-pipeline/,2016-12-30,Oil-rich Bunyoro seeks answers over pipeline,"The resettlement action plan will consult people and also look at vulnerable groups including women,” said Deo Bukenya, the pipeline engineer at ministry of Energy and Mineral Development.",True,land_row_dispute,land_row_dispute,0.27652420970761366,land_row_dispute,0.2453596144914627,land_row_dispute,0.6304709560497691,agree,2016-12
The Observer,https://observer.ug/business/oil-rich-bunyoro-seeks-answers-over-pipeline/,2016-12-30,Oil-rich Bunyoro seeks answers over pipeline,Government will also develop two feeder pipelines; a northern feeder line from Buliisa to the refinery in Kabaale and a southern feeder line from the Kingfisher oil field to Kabaale.,True,,land_row_dispute,0.2412906496937454,delay_time_overrun,0.11452613770961761,land_row_dispute,0.5,content_preferred,2016-12
The Observer,https://observer.ug/business/oil-rich-bunyoro-seeks-answers-over-pipeline/,2016-12-30,Oil-rich Bunyoro seeks answers over pipeline,"A refined-products pipeline will also be developed from Kabaale to Buloba, and will include dual carriage and power transmission lines for 213 kilometres.",True,,land_row_dispute,0.25579947869493175,delay_time_overrun,0.14192406833171844,land_row_dispute,0.5,content_preferred,2016-12
The Observer,https://observer.ug/business/oil-rich-bunyoro-seeks-answers-over-pipeline/,2016-12-30,Oil-rich Bunyoro seeks answers over pipeline,"With the announcement of these new plans by government, communities that will be affect- ed want to be informed where the pipeline will pass in order for them to prepare for the developments.",True,,land_row_dispute,0.20108155725118554,delay_time_overrun,0.2283208817243576,land_row_dispute,0.5,content_preferred,2016-12
The Observer,https://observer.ug/business/oil-rich-bunyoro-seeks-answers-over-pipeline/,2016-12-30,Oil-rich Bunyoro seeks answers over pipeline,"The communities also want to know what size of land will be required, which will be eaten up by the pipeline. “Cnooc’s pipeline project estimated 33 meters width for the pipeline.",True,,land_row_dispute,0.22692296490551037,delay_time_overrun,0.1636875569820404,land_row_dispute,0.5,content_preferred,2016-12
The Observer,https://observer.ug/business/oil-rich-bunyoro-seeks-answers-over-pipeline/,2016-12-30,Oil-rich Bunyoro seeks answers over pipeline,Today they are saying 133.,True,,land_row_dispute,0.16924374026426198,delay_time_overrun,0.12771546840667725,land_row_dispute,0.5,content_preferred,2016-12
The Observer,https://observer.ug/business/oil-rich-bunyoro-seeks-answers-over-pipeline/,2016-12-30,Oil-rich Bunyoro seeks answers over pipeline,"This uncertainly is worrying the communities and we fear it would happen with the pipeline project,” said Julius Ochok, a community monitor with Global Rights Alert. “You want to know where the pipeline will pass?",True,,land_row_dispute,0.3176755289625086,delay_time_overrun,0.2231627255678177,land_row_dispute,0.5,content_preferred,2016-12
The Observer,https://observer.ug/business/oil-rich-bunyoro-seeks-answers-over-pipeline/,2016-12-30,Oil-rich Bunyoro seeks answers over pipeline,We also don’t know exactly where it will pass.,True,,land_row_dispute,0.18427216742655741,delay_time_overrun,0.18102127313613892,land_row_dispute,0.5,content_preferred,2016-12
The Observer,https://observer.ug/business/oil-rich-bunyoro-seeks-answers-over-pipeline/,2016-12-30,Oil-rich Bunyoro seeks answers over pipeline,I know the districts but the studies we are carrying out now will ascertain this.,True,,land_row_dispute,0.20725158725853596,land_row_dispute,0.13408923149108887,land_row_dispute,0.5853352046874062,agree,2016-12
The Observer,https://observer.ug/business/oil-rich-bunyoro-seeks-answers-over-pipeline/,2016-12-30,Oil-rich Bunyoro seeks answers over pipeline,"We are also worried about the speculators,” Bukenya replied.",True,,land_row_dispute,0.14114805892460972,quality_technical_defect,0.14958688616752625,land_row_dispute,0.5,content_preferred,2016-12
The Observer,https://observer.ug/business/oil-rich-bunyoro-seeks-answers-over-pipeline/,2016-12-30,Oil-rich Bunyoro seeks answers over pipeline,"People also want to hear from the ministry what compensation rates will be used for the pipeline route, especially that it will pass in different districts.",True,land_row_dispute,land_row_dispute,0.3243075926163011,land_row_dispute,0.1903725564479828,land_row_dispute,0.628670037266071,agree,2016-12
The Observer,https://observer.ug/business/oil-rich-bunyoro-seeks-answers-over-pipeline/,2016-12-30,Oil-rich Bunyoro seeks answers over pipeline,"People want to know the criteria for these rates because experience from the refinery compensation shows that government used old rates, so they want to know if compensation rates will be updated.",True,land_row_dispute,land_row_dispute,0.49578397663407564,payment_financial_dispute,0.1824156939983368,land_row_dispute,0.5,content_preferred,2016-12
The Observer,https://observer.ug/business/oil-rich-bunyoro-seeks-answers-over-pipeline/,2016-12-30,Oil-rich Bunyoro seeks answers over pipeline,Francis Elungat from PEPD said the compensation rates for Hoima district have been identified.,True,land_row_dispute,land_row_dispute,0.3960162364845902,payment_financial_dispute,0.2333170771598816,land_row_dispute,0.5,content_preferred,2016-12
The Observer,https://observer.ug/business/oil-rich-bunyoro-seeks-answers-over-pipeline/,2016-12-30,Oil-rich Bunyoro seeks answers over pipeline,All rates will be based on current approved compensation rates by the chief government valuer. justuslyatuu08@gmail.com,True,land_row_dispute,land_row_dispute,0.2851746280147808,payment_financial_dispute,0.23011815547943115,land_row_dispute,0.5,content_preferred,2016-12
The Observer,https://observer.ug/news/mumbere-charged-as-kasese-killings-raise-more-questions/,2016-11-30,Mumbere charged as Kasese killings raise more questions,Still in dispute is the number of people who have died so far.,True,,land_row_dispute,0.27205125130506796,land_row_dispute,0.15242601931095123,land_row_dispute,0.6061193176540048,agree,2016-11
The Observer,https://observer.ug/news/combating-corruption-takes-total-commitment-agaba/,2016-12-12,Combating corruption takes total commitment – Agaba,"These include influencing contract awards, although they are not taken seriously, yet they are killing our country and need to be addressed seriously.",True,procurement_irregularity,procurement_irregularity,0.20828175525594078,payment_financial_dispute,0.30395281314849854,procurement_irregularity,0.5,content_preferred,2016-12
The Observer,https://observer.ug/news/combating-corruption-takes-total-commitment-agaba/,2016-12-12,Combating corruption takes total commitment – Agaba,"The previous leadership code had challenges with implementation and several court cases invalidated some of the cases, and there was need to have a tribunal.",True,,delay_time_overrun,0.19183651030557947,governance_oversight_failure,0.3664478659629822,delay_time_overrun,0.5,content_preferred,2016-12
The Observer,https://observer.ug/news/ugandans-to-pay-to-use-busega-mpigi-highway/,2016-12-14,Ugandans to pay to use Busega-Mpigi highway,A parliamentary report has found that Ugandans will pay to use the proposed Busega-Mpigi expressway.,True,,delay_time_overrun,0.2615729073750358,payment_financial_dispute,0.136267751455307,delay_time_overrun,0.5,content_preferred,2016-12
The Observer,https://observer.ug/news/ugandans-to-pay-to-use-busega-mpigi-highway/,2016-12-14,Ugandans to pay to use Busega-Mpigi highway,The project will be implemented over a period of three years beginning 2018.,True,,delay_time_overrun,0.27824119358203386,delay_time_overrun,0.35994797945022583,delay_time_overrun,0.6595472932580649,agree,2016-12
The Observer,https://observer.ug/news/ugandans-to-pay-to-use-busega-mpigi-highway/,2016-12-14,Ugandans to pay to use Busega-Mpigi highway,ADB will contribute $91m (47.34%) of the total project costs.,True,,delay_time_overrun,0.3764640069764128,payment_financial_dispute,0.1997951865196228,delay_time_overrun,0.5,content_preferred,2016-12
The Observer,https://observer.ug/news/ugandans-to-pay-to-use-busega-mpigi-highway/,2016-12-14,Ugandans to pay to use Busega-Mpigi highway,Other roads set to be tolled include the soon-to-be completed Kampala-Entebbe expressway and the proposed Kampala-Jinja expressway.,True,,governance_oversight_failure,0.177354655773247,delay_time_overrun,0.2332521378993988,governance_oversight_failure,0.5,content_preferred,2016-12
The Observer,https://observer.ug/news/ugandans-to-pay-to-use-busega-mpigi-highway/,2016-12-14,Ugandans to pay to use Busega-Mpigi highway,KIBUYE-BUSEGA MPs said the operation and functionality of the Busega-Mpigi expressway is dependent on the availability of the Kibuye-Busega section.,True,,land_row_dispute,0.3176875810557165,delay_time_overrun,0.1350245475769043,land_row_dispute,0.5,content_preferred,2016-12
The Observer,https://observer.ug/news/ugandans-to-pay-to-use-busega-mpigi-highway/,2016-12-14,Ugandans to pay to use Busega-Mpigi highway,"The MPs have, however, given government a go-ahead to borrow the money for the project. amwesigwa@observer.ug",True,,delay_time_overrun,0.288520203049982,land_row_dispute,0.2548314929008484,delay_time_overrun,0.5,content_preferred,2016-12
The Observer,https://observer.ug/news/unra-achievements-more-accidental-than-deliberate-katuntu/,2016-12-21,Unra achievements more accidental than deliberate – Katuntu,"Katuntu further said that Unra’s negligence has seen contractors demand for compensation as a result of idle time on site and that consultants sent on sites were found to be incompetent, with some of them confessing not being well conversant with the laws of Uganda.",True,land_row_dispute,land_row_dispute,0.40391286097920365,contract_management_failure,0.334044486284256,land_row_dispute,0.5,content_preferred,2016-12
The Observer,https://observer.ug/news/unra-achievements-more-accidental-than-deliberate-katuntu/,2016-12-21,Unra achievements more accidental than deliberate – Katuntu,Katuntu singled out the Kampala-Entebbe expressway as one of the projects that embody gross mismanagement.,True,governance_oversight_failure,governance_oversight_failure,0.3592939510724068,governance_oversight_failure,0.17784483730793,governance_oversight_failure,0.6342846970950842,agree,2016-12
The Observer,https://observer.ug/news/unra-achievements-more-accidental-than-deliberate-katuntu/,2016-12-21,Unra achievements more accidental than deliberate – Katuntu,The cost of the 51.4km project is $479 million (Shs 1.7 trillion) which translated into a cost of $9.3 million (Shs 33 billion) per km.,True,,land_row_dispute,0.3102234158571711,delay_time_overrun,0.17664843797683716,land_row_dispute,0.5,content_preferred,2016-12
The Observer,https://observer.ug/news/unra-achievements-more-accidental-than-deliberate-katuntu/,2016-12-21,Unra achievements more accidental than deliberate – Katuntu,"According to the report, the contractor solicited the bid, conducted the feasibility study and design and eventually won the contract without any competitive bidding.",True,,delay_time_overrun,0.1945281769067305,procurement_irregularity,0.5028394460678101,procurement_irregularity,0.5028394460678101,semantic_override,2016-12
The Observer,https://observer.ug/news/unra-achievements-more-accidental-than-deliberate-katuntu/,2016-12-21,Unra achievements more accidental than deliberate – Katuntu,And this in our view resulted in inflated costs making the project unbelievably expensive.,True,,delay_time_overrun,0.29594179104367024,payment_financial_dispute,0.26583975553512573,delay_time_overrun,0.5,content_preferred,2016-12
The Observer,https://observer.ug/news/unra-achievements-more-accidental-than-deliberate-katuntu/,2016-12-21,Unra achievements more accidental than deliberate – Katuntu,The consultant engineer to supervise the project was also offered by the same Chinese.,True,,delay_time_overrun,0.394682250505482,payment_financial_dispute,0.2034338116645813,delay_time_overrun,0.5,content_preferred,2016-12
The Observer,https://observer.ug/news/unra-achievements-more-accidental-than-deliberate-katuntu/,2016-12-21,Unra achievements more accidental than deliberate – Katuntu,Parliament now wants Unra to take over the management of compensating project affected persons and has warned the entity against contracting any outsider.,True,,land_row_dispute,0.4640015749594675,land_row_dispute,0.22176159918308258,land_row_dispute,0.6714407935356375,agree,2016-12
The Observer,https://observer.ug/news/unra-achievements-more-accidental-than-deliberate-katuntu/,2016-12-21,Unra achievements more accidental than deliberate – Katuntu,Katuntu however told the House that government needs to keep a close eye on this exercise revealing that some Unra employees rush to purchase land in areas where new roads are planned to pass and later come to demand for compensation.,True,land_row_dispute,land_row_dispute,0.4469611482600077,land_row_dispute,0.24813969433307648,land_row_dispute,0.6737752106482711,agree,2016-12
The Observer,https://observer.ug/news/mp-mpuuga-hits-back-at-museveni-over-mad-jibe/,2016-12-23,MP Mpuuga hits back at Museveni over ‘mad’ jibe,"Masaka will continue to vote for people with a clear understanding of their history, journey and destiny.” FRUIT FACTORY On his Facebook page on Monday, Mpuuga declared a new fight against OWC.",True,,land_row_dispute,0.39699095301769743,land_row_dispute,0.15079540014266968,land_row_dispute,0.6369465882900918,agree,2016-12
The Observer,https://observer.ug/news/mp-mpuuga-hits-back-at-museveni-over-mad-jibe/,2016-12-23,MP Mpuuga hits back at Museveni over ‘mad’ jibe,"In his interview with The Observer, Mpuuga also challenged Museveni to deliver the fruit processing plant he promised during the 2001 presidential campaigns.",True,,land_row_dispute,0.2924230885455875,land_row_dispute,0.1578804850578308,land_row_dispute,0.6125758934008546,agree,2016-12
The Observer,https://observer.ug/news/mp-mpuuga-hits-back-at-museveni-over-mad-jibe/,2016-12-23,MP Mpuuga hits back at Museveni over ‘mad’ jibe,"If Ssekandi is his friend, why doesn’t he deliver the fruit processing plant?” sadabkk@observer.ug",True,,delay_time_overrun,0.18780431985895155,contract_management_failure,0.10348613560199738,delay_time_overrun,0.5,content_preferred,2016-12
The Observer,https://observer.ug/news/tracing-uganda-s-unresolved-murders/,2016-12-02,Tracing Uganda’s unresolved murders,"After “re-evaluating evidence,” Justice Mukasa ruled that Kalungi tried his level best as a lay person, in his capacity as a procurement specialist, and administered first aid to Nebanda.",True,procurement_irregularity,procurement_irregularity,0.26944833975855004,governance_oversight_failure,0.20102903246879578,procurement_irregularity,0.5,content_preferred,2016-12
The Observer,https://observer.ug/news/tracing-uganda-s-unresolved-murders/,2016-12-02,Tracing Uganda’s unresolved murders,The flamboyant Kananura was then arrested at Entebbe airport on his return from the UK.,True,,land_row_dispute,0.14114805892460972,land_row_dispute,0.04820183292031288,land_row_dispute,0.5473374729612307,agree,2016-12
The Observer,https://observer.ug/news/couple-sues-marie-stopes-over-unplanned-child/,2016-12-19,Couple sues Marie Stopes over unplanned child,"They say that they were advised by Marie Stopes, to undergo a bilateral tubal litigation, a surgical procedure that involves blocking the fallopian tubes to prevent the ovum from being fertilized.",True,,land_row_dispute,0.14114805892460972,contract_management_failure,0.24771344661712646,land_row_dispute,0.5,content_preferred,2016-12
The Observer,https://observer.ug/news/museveni-bobi-wine-to-square-off-in-kalungu-poll/,2017-08-28,"Museveni, Bobi Wine to square off in Kalungu poll","Instead, critics claim, the minister spends more time fanning ‘unnecessary’ political fights. “We have to punish the minister because he has misused his office to fight his fellow leaders in the district instead of using his office to develop the district,” Kiggundu said.",True,,land_row_dispute,0.252371842296274,contract_management_failure,0.25054270029067993,land_row_dispute,0.5,content_preferred,2017-08
The Observer,https://observer.ug/news/museveni-bobi-wine-to-square-off-in-kalungu-poll/,2017-08-28,"Museveni, Bobi Wine to square off in Kalungu poll","To respond to critics, Ssempijja carries a box file of documents listing some of the projects he has brought to Kalungu, including the government’s $11 million (Shs 39.6 billion) rural electrification project.",True,,delay_time_overrun,0.4845066115030272,land_row_dispute,0.18557505309581757,delay_time_overrun,0.5,content_preferred,2017-08
The Observer,https://observer.ug/news/museveni-bobi-wine-to-square-off-in-kalungu-poll/,2017-08-28,"Museveni, Bobi Wine to square off in Kalungu poll","However, Ssewungu also claims to be the brains behind the same project.",True,,land_row_dispute,0.29620738576015165,delay_time_overrun,0.11335558444261551,land_row_dispute,0.5,content_preferred,2017-08
The Observer,https://observer.ug/news/museveni-bobi-wine-to-square-off-in-kalungu-poll/,2017-08-28,"Museveni, Bobi Wine to square off in Kalungu poll","He carries copies of a printout of his email correspondences, lobbying the Rural Electrification Agency (REA) for the same project.",True,,delay_time_overrun,0.2840026551738324,land_row_dispute,0.18937352299690247,delay_time_overrun,0.5,content_preferred,2017-08
The Observer,https://observer.ug/news/museveni-bobi-wine-to-square-off-in-kalungu-poll/,2017-08-28,"Museveni, Bobi Wine to square off in Kalungu poll",He also handed over a double-cabin pickup truck procured under the World Bank-funded Agriculture Cluster Development Project (ACDP) to the district’s agriculture department.,True,,governance_oversight_failure,0.3060172954241597,land_row_dispute,0.17036525905132294,governance_oversight_failure,0.5,content_preferred,2017-08
The Observer,https://observer.ug/news/oil-cash-probe-mps-beg-from-museveni/,2017-05-01,Oil cash probe MPs beg from Museveni,Katuntu’s committee has spent the last four months investigating the irregularity of the Shs 6 billion reward given to some 42 government officials who successfully defended Uganda’s capital gains tax claim against oil exploration companies.,True,,land_row_dispute,0.21351679174682164,governance_oversight_failure,0.22795569896697998,land_row_dispute,0.5,content_preferred,2017-05
The Observer,https://observer.ug/news/nabakooba-the-kaweesi-i-knew/,2017-03-20,Nabakooba: The Kaweesi I knew,"You know as he is explaining, he tries to project the right image of the institution.",True,,land_row_dispute,0.2714186991365938,governance_oversight_failure,0.20480287075042725,land_row_dispute,0.5,content_preferred,2017-03
The Observer,https://observer.ug/news/mp-kahonda-out-on-bail/,2017-08-01,MP Kahonda out on bail,"However, Kahonda’s lawyer shot back saying the delay by the prosecution to complete investigations shouldn’t be a basis for denying his client justice.",True,delay_time_overrun,delay_time_overrun,0.3110635531799907,land_row_dispute,0.23963649570941925,delay_time_overrun,0.5,content_preferred,2017-08
The Observer,https://observer.ug/news/ec-sets-new-polling-date-for-kyadondo-east/,2017-05-31,EC sets new polling date for Kyadondo East,"According to a May 29 statement, Justice Simon Byabakama Mugenyi, the EC chairperson, said the commission experienced a technical problem. “This resulted in the delay to finalise printing of the national voters’ register for display.",True,delay_time_overrun,delay_time_overrun,0.27756698498655136,contract_management_failure,0.26725155115127563,delay_time_overrun,0.5,content_preferred,2017-05
The Observer,https://observer.ug/news/it-s-now-pay-or-die-in-public-hospitals/,2017-11-14,It’s pay or die in public hospitals,"There were very few doctors around since most of them had laid down their tools as the pay dispute with government rambled on. “The labour pains had started but the nurses advised me to be patient and wait for the few intern doctors who were moving around the ward and they advise them on what to do since I had remained with a few centimeters to give birth,” she said.",True,,land_row_dispute,0.43989965442248175,contract_management_failure,0.2696648836135864,land_row_dispute,0.5,content_preferred,2017-11
The Observer,https://observer.ug/news/omugabi-mulindwa-muwonge-bows-out-with-a-split-legacy/,2017-07-24,Omugabi Mulindwa Muwonge bows out with a split legacy,"Also a staunch SC Villa, no one could beat Muwonge at reconstructing how the club’s ferocious matches against Express FC in the eighties and nineties at Nakivubo stadium ended.",True,,land_row_dispute,0.14114805892460972,procurement_irregularity,0.1345844566822052,land_row_dispute,0.5,content_preferred,2017-07
The Observer,https://observer.ug/news/omugabi-mulindwa-muwonge-bows-out-with-a-split-legacy/,2017-07-24,Omugabi Mulindwa Muwonge bows out with a split legacy,Other sources claim Sematimba had had enough of complaints against Mulindwa and company and the station’s ratings had tremendously fallen as a result.,True,,land_row_dispute,0.1975462853734713,quality_technical_defect,0.26959022879600525,land_row_dispute,0.5,content_preferred,2017-07
The Observer,https://observer.ug/news/ppda-suspends-over-100-suppliers-over-forged-documents/,2017-11-30,PPDA suspends over 100 suppliers over forged documents,"This is according to records from the Public Procurement and disposal of Public Assets Authority, the principal regulator of public procurements.",True,procurement_irregularity,procurement_irregularity,0.3506797907062652,payment_financial_dispute,0.2528969347476959,procurement_irregularity,0.5,content_preferred,2017-11
The Observer,https://observer.ug/news/ppda-suspends-over-100-suppliers-over-forged-documents/,2017-11-30,PPDA suspends over 100 suppliers over forged documents,"According to the PPDA mandate under the law, it may suspend a provider from engaging in any procurement and disposal process on grounds which include among others; breach of the code of ethics, after an investigation by the auditor general, upon conviction of provider of corrupt practices, suspension of a provider by a professional body of conduct among others.",True,procurement_irregularity,procurement_irregularity,0.35404452690730936,payment_financial_dispute,0.3291406035423279,procurement_irregularity,0.5,content_preferred,2017-11
The Observer,https://observer.ug/news/ppda-suspends-over-100-suppliers-over-forged-documents/,2017-11-30,PPDA suspends over 100 suppliers over forged documents,"In May this year, PPDA issued a set of guidelines aimed at providing mechanisms of increasing the input of local labour goods and services in the procurement of public sector projects, goods and services within the country.",True,procurement_irregularity,procurement_irregularity,0.27060065722774146,payment_financial_dispute,0.17608857154846191,procurement_irregularity,0.5,content_preferred,2017-11
The Observer,https://observer.ug/business/activity-on-social-media-may-impact-creditworthiness/,2017-11-27,Activity on social media may impact creditworthiness,"Nvalaye Kourouma, the chief digital officer, Barclays Africa said the idea is “who is your friend?” “The lender can be able to assess your credibility for a loan [looking at your friends on social net- works,” Kourouma said. “If you’re a friend with Obama, then there is a likelihood you may pay back.” Social media networks have already become a key avenue for companies to assess one’s employability.",True,,procurement_irregularity,0.2599822973201503,payment_financial_dispute,0.17311616241931915,procurement_irregularity,0.5,content_preferred,2017-11
The Observer,https://observer.ug/business/what-businesses-should-expect-in-year-2017/,2017-01-02,What businesses should expect in year 2017,"At the end of it all, the performance of many businesses in the year 2017 will largely depend on how events play out in the economy; how much debt the central government will rack up through the central bank’s securities as it seeks to pay for its heavy bill of infrastructure projects, a factor that often times influences commercial bank interest rates; the level of fluctuation in the exchange rate market, which determines the price of key consumer goods such as fuel and electricity, among others.",True,,land_row_dispute,0.15750963286274555,delay_time_overrun,0.1690964698791504,land_row_dispute,0.5,content_preferred,2017-01
The Observer,https://observer.ug/business/what-businesses-should-expect-in-year-2017/,2017-01-02,What businesses should expect in year 2017,Government has already allowed local cement producers to supply to a key power dam – the 600MW Karuma dam – stripping Kenya’s Savannah Cement Limited of the monopoly it enjoyed.,True,,delay_time_overrun,0.22885325797207778,land_row_dispute,0.14456026256084442,delay_time_overrun,0.5,content_preferred,2017-01
The Observer,https://observer.ug/business/what-businesses-should-expect-in-year-2017/,2017-01-02,What businesses should expect in year 2017,Expect more cement players to enter the market as government paves the way for local suppliers to key infrastructure projects.,True,,delay_time_overrun,0.3515715764669704,delay_time_overrun,0.15417546033859253,delay_time_overrun,0.6264367592013907,agree,2017-01
The Observer,https://observer.ug/business/what-businesses-should-expect-in-year-2017/,2017-01-02,What businesses should expect in year 2017,"Local steel manufacturer, Roofings Limited, is already holding negotiations to supply steel to Karuma dam.",True,,procurement_irregularity,0.16095981264399672,land_row_dispute,0.2411552518606186,procurement_irregularity,0.5,content_preferred,2017-01
The Observer,https://observer.ug/business/what-businesses-should-expect-in-year-2017/,2017-01-02,What businesses should expect in year 2017,Local players will have a large market to supply to as a couple of infrastructure projects make preparations for execution.,True,,land_row_dispute,0.15008817108410286,delay_time_overrun,0.18866434693336487,land_row_dispute,0.5,content_preferred,2017-01
The Observer,https://observer.ug/business/what-businesses-should-expect-in-year-2017/,2017-01-02,What businesses should expect in year 2017,"Access to land for the standard gauge railway is nearly complete; the paperwork for the issuance of new oil exploration licenses is nearly signed, while the Petroleum Authority has already issued a pre-qualification call to local suppliers who are interested in being included in national data base for the oil sector.",True,,quality_technical_defect,0.24582349189524277,quality_technical_defect,0.1679244041442871,quality_technical_defect,0.6034369740098825,agree,2017-01
The Observer,https://observer.ug/business/what-businesses-should-expect-in-year-2017/,2017-01-02,What businesses should expect in year 2017,At least the construction of the two main oil-related infrastructure – the oil pipeline and the refinery – is not expect- ed to start before 2018.,True,,land_row_dispute,0.291997293012302,delay_time_overrun,0.32160937786102295,land_row_dispute,0.5,content_preferred,2017-01
The Observer,https://observer.ug/news/police-ssekikubo-cited-in-land-dispute/,2017-05-08,"Police, Ssekikubo cited in land dispute",Police and Lwemiyaga MP Theodore Ssekikubo have been accused of trying to interfere with a Supreme court’s decision over a disputed piece of land in Sembabule.,True,,land_row_dispute,0.25711111163301864,land_row_dispute,0.21094466745853424,land_row_dispute,0.6170139447728882,agree,2017-05
The Observer,https://observer.ug/news/police-ssekikubo-cited-in-land-dispute/,2017-05-08,"Police, Ssekikubo cited in land dispute","The accuser is Cresensio Mukasa who the Supreme court declared on April 6, 2017 as the lawful owner of two square miles of land in Ntusi, Lwemiyaga.",True,,land_row_dispute,0.27338281799857705,land_row_dispute,0.2719036340713501,land_row_dispute,0.6363216130174818,agree,2017-05
The Observer,https://observer.ug/news/police-ssekikubo-cited-in-land-dispute/,2017-05-08,"Police, Ssekikubo cited in land dispute","The land comprises Block 30 Plot 1, Kabagoma (641 acres) and Block 31, Plot 1 Ntyazo (623 acres).",True,,land_row_dispute,0.21838084913817166,land_row_dispute,0.188228040933609,land_row_dispute,0.6016522225179451,agree,2017-05
The Observer,https://observer.ug/news/police-ssekikubo-cited-in-land-dispute/,2017-05-08,"Police, Ssekikubo cited in land dispute","Mukasa accuses the police and Ssekikubo of protecting Yakobo Ssenkungu, James Kenjura, John Rwakamuranga, Giradesi Katonya and Yohana Rwakaaro who had claimed ownership of the land.",True,,land_row_dispute,0.24740806285437897,land_row_dispute,0.23017503321170807,land_row_dispute,0.6193957740165218,agree,2017-05
The Observer,https://observer.ug/news/police-ssekikubo-cited-in-land-dispute/,2017-05-08,"Police, Ssekikubo cited in land dispute","The land is occupied by squatters who, according to Mukasa’s son, Steven Tandeka, are being protected by police and Ssekikubo.",True,,land_row_dispute,0.28551235133111424,land_row_dispute,0.19767799973487854,land_row_dispute,0.6207975877664982,agree,2017-05
The Observer,https://observer.ug/news/police-ssekikubo-cited-in-land-dispute/,2017-05-08,"Police, Ssekikubo cited in land dispute","Tandeka said after the ruling, they obtained a court order allowing them to repossess their land but the police and a group of vigilantes, reportedly deployed by Ssekikubo, have refused to vacate the land. “Ssekikubo is looking at it politically.",True,,land_row_dispute,0.3749994092693847,land_row_dispute,0.3409152626991272,land_row_dispute,0.6789786679921279,agree,2017-05
The Observer,https://observer.ug/news/police-ssekikubo-cited-in-land-dispute/,2017-05-08,"Police, Ssekikubo cited in land dispute","That is why he is interfering with a matter which court has already decided,” he said.",True,,land_row_dispute,0.33473603296213056,contract_management_failure,0.29312077164649963,land_row_dispute,0.5,content_preferred,2017-05
The Observer,https://observer.ug/news/police-ssekikubo-cited-in-land-dispute/,2017-05-08,"Police, Ssekikubo cited in land dispute",Ssekikubo’s involvement in the matter has caught the attention of State House.,True,,land_row_dispute,0.27229433254262364,governance_oversight_failure,0.16810816526412964,land_row_dispute,0.5,content_preferred,2017-05
The Observer,https://observer.ug/news/police-ssekikubo-cited-in-land-dispute/,2017-05-08,"Police, Ssekikubo cited in land dispute","The Observer has seen a letter from the office of the president’s principal private secretary to the resident district commissioner (RDC) of Sembabule, directing that the Lwemiyaga MP be restrained from interfering with the court ruling. “…Hon Ssekikubo Theodore and his agents unlawfully trespassed and occupied the said land by force, holding spears, pangas, stones etc…they are currently in occupation of the said land with their animals and have allegedly issued eminent threats against the petitioners with the intention of hurting or killing them,” reads part of the letter dated April 12, 2017.",True,,land_row_dispute,0.38884263974729133,land_row_dispute,0.27544841170310974,land_row_dispute,0.6660727628626003,agree,2017-05
The Observer,https://observer.ug/news/police-ssekikubo-cited-in-land-dispute/,2017-05-08,"Police, Ssekikubo cited in land dispute",It is signed by Emmanuel Illukor on behalf of the principal private secretary to the president.,True,,procurement_irregularity,0.14259881570894958,contract_management_failure,0.17056205868721008,procurement_irregularity,0.5,content_preferred,2017-05
